'-35.349995','149.089214','Phillip Salvos Store','Phillip Market Place, off Botany Street'
'-33.013503','151.594755','Smith Family - Toronto','49 The Boulevard, Toronto'
'-34.428948','150.893060','Smith Family - Wollongong','283-285 Keira Street, Wollongong'
'-33.877321','151.102997','Smith Family - Burwood','Shop 38-40 Railway Pde, Burwood'
'-37.770197','144.961764','Savers Brunswick','330 Sydney Rd, Brunswick'
'-37.988710','145.214890','Savers Dandenong','210 Lonsdale St, Dandenong'
'-37.801789','144.899017','Savers Footscray','33 Albert St, Footscray'
'-38.145037','145.121123','Savers Frankston','16 - 22 Playne St, Frankston'
'-37.702657','145.105646','Savers Greensborough','Shop 7, 108-114 Main St, Greensborough'
'-38.208414','146.155290','Trafalgar & District Community Op Shop','8 Contingent St, Trafalgar'
'-38.134900','145.855324','Drouin Auxiliary Op Shop','121 Princes Way, Drouin'
'-38.078451','145.484080','Community Care Op Shop, Pakenham','4-5 Treloar Ln, Pakenham'
'-37.814785','145.098979','BSL -Balwyn','609 Whitehorse Road, Balwyn'
'-37.918999','145.041430','BSL - Bentleigh','518 Centre Road, Bentleigh'
'-37.778015','144.969860','BSL - Brunswick','109 Brunswick Road, Brunswick'
'-37.814598','144.963849','BSL - Royal Arcade','Ground Floor, Royal Arcade, Melbourne'
'-37.814615','144.963688','BSL - Royal Arcade','Basement, Royal Arcade, Melbourne'
'-37.796326','145.282310','BSL - Croydon','24 Hewish Road, Croydon'
'-37.987022','145.212357','BSL - Dandenong','235 Thomas Street, Dandenong'
'-37.760998','144.754956','BSL - Deer Park','114 Westwood Drive, Deer Park'
'-37.714522','145.149672','BSL - Eltham Mall','17 Arthur Street, Eltham'
'-37.799207','144.978537','BSL - Fitzroy','274 Brunswick Street, Fitzroy'
'-37.812220','144.864159','BSL - Footscray','462 Geelong Rd, Footscray'
'-33.437260','151.382863','Vinnies Erina','2/185 The Entrance Road ERINA, NSW'
'-38.141564','145.122750','BSL - Frankston','27 Keys St, Frankston'
'-37.889230','145.041654','BSL - Glen Huntly','1143 Glen huntly Road, Glen Huntly'
'-37.702557','145.105806','BSL - Greensborough','Rear Shop 6, Cnr Main Street and Para Road, Greensborough'
'-38.197982','144.341965','BSL - Grovedale','194 Torquay Road, Grovedale'
'-37.749802','145.041333','BSL - Heidelberg West','Cnr Bell Street and Oriel Road, Heidelberg West'
'-37.767187','145.044674','BSL - Ivanhoe','220 Upper Heidelberg Road, Ivanhoe'
'-37.858986','145.028678','BSL - Malvern','215 Glenferrie Road, Malvern'
'-37.765703','144.920090','BSL - Moonee Ponds','24 Margaret Street, Moonee Ponds'
'-37.877141','145.127244','BSL - Mount Waverley','11 Hamilton Walk, Mount Waverley'
'-37.783627','144.996193','BSL - Northcote','12a High Street, Northcote'
'-37.903665','145.039940','BSL - Ormond','5 Katandra Road, Ormond'
'-38.075593','145.479636','BSL - Pakenham','166 Main Street, Pakenham'
'-38.103456','145.126398','BSL - Seaford','Shop 1, 3 Station Street, Seaford'
'-37.867287','144.978803','BSL - St Kilda','82a Acland Street, St Kilda'
'-37.869061','145.235150','BSL - Knox City Shopping Centre','Knox City Shopping Centre, Cnr Burwood Hwy & Stud Road, Wantirna South'
'-37.709947','145.082856','BSL - Watsonia','78 Watsonia Rd, Watsonia'
'-37.852811','144.992991','BSL - Windsor','149 Chapel St, Windsor'
'-37.920432','145.054828','AAPS - East Bentleigh','693 Centre Road, East Bentleigh 3165'
'-38.009517','145.161094','AAPS - Keysborough','10 Homeleigh Road, Keysborough 3173'
'-37.864166','145.028563','AAPS - Malvern','Shop C, 1 Evandale Road, Malvern 3144'
'-37.967333','145.056957','AAPS - Cheltenham','22 Station Road, Cheltenham 3192'
'-37.934191','145.037400','AAPS - Moorabbin','36 Station Street, Moorabbin 3189'
'-37.858305','145.040802','Malvern Opportunity Shop','1428 High Street, Malvern'
'-37.765505','144.922324','Moonee Ponds Opportunity Shop','10 Everage St, Moonee Ponds'
'-37.860374','145.285944','MS Community Shop - BORONIA','34 DORSET SQUARE, BORONIA'
'-37.341864','144.143778','MS Community Shop - DAYLESFORD','14 ALBERT STREET, DAYLESFORD'
'-37.778175','145.018027','MS Community Shop - FAIRFIELD','SHOP 88c STATION STREET, FAIRFIELD'
'-38.137429','144.336792','MS Community Shop - GEELONG','Shop 3 131 SHANNON AVE, GEELONG '
'-37.684141','144.583666','MS Community Shop - MELTON','53 BAKERY SQUARE, MELTON'
'-34.186150','142.157470','MS Community Shop - MILDURA','120 LIME AVE, MILDURA'
'-37.874761','145.407012','MS Community Shop - MONBULK','88 MAIN STREET, MONBULK'
'-37.903458','145.329632','MS Community Shop - UPWEY','10 MAIN STREET, UPWEY'
'-37.881395','145.163874','MS Community Shop - WAVERLEY','96 KINGSWAY STREET, WAVERLEY'
'-28.088740','153.450745','Salvos Store - Burleigh Heads','1730 Gold Coast Highway, BURLEIGH HEADS'
'-27.702563','153.213020','Eagleby Salvos Store','Shop 17-18, Eagleby Shopping Plaza, Cnr Riverhills and Fryar Roads, EAGLEBY'
'-28.049193','153.435905','Eagleby Salvos Store','Shop 17-18, Eagleby Shopping Plaza, Cnr Riverhills and Fryar Roads, EAGLEBY'
'-27.964775','153.361221','Molendinar Salvos Store','3 - 9 Precision Drive MOLENDINAR'
'-27.994581','153.339218','Nerang Salvos Store','4/5, 23-25 Station Road NERANG'
'-27.891605','153.313431','Nerang Salvos Store','4/5, 23-25 Station Road NERANG'
'-28.118986','153.469867','Palm Beach Salvos Store','16/17 Eighth Avenue PALM BEACH'
'-27.965169','153.410692','Southport Salvos Store','48 Nind Street SOUTHPORT'
'-27.424627','153.000877','Alderley Salvos Store','23 South Pine Road ALDERLEY'
'-27.559825','153.020591','Archerfield Salvos Store','4/17 Boniface Street ARCHERFIELD'
'-27.608749','152.807106','Bundamba Salvos Store','12 Coal Street BUNDAMBA'
'-27.147454','152.978386','Burpengary Salvos Store','290 Bruce Highway BURPENGARY'
'-27.524837','153.254364','Cleveland Salvos Store','Unit B 25-31 Shore Street CLEVELAND'
'-28.168371','153.535614','Coolangatta Salvos Store','Shop 2,Coolangatta Place, 51 Griffith Street COOLANGATTA'
'-27.573513','153.090637','Eight Mile Plains Salvos Store','2433 Logan Road, EIGHT MILE PLAINS'
'-27.369394','153.047287','Geebung Salvos Store','Shop 2, 8 Railway Parade GEEBUNG'
'-27.249981','152.998322','Kallangur Salvos Store','1469 Anzac Avenue KALLANGUR'
'-27.642347','153.118517','Logan Central Salvos Store','Cnr Kingston & Wembley Streets LOGAN CENTRAL'
'-27.420957','153.033737','Lutwyche Salvos Store','554 Lutwyche Road LUTWYCHE'
'-27.094291','152.949677','Morayfield Salvos Store','Shop 2, Market Plaza, Cnr Market Drive and Morayfield Road MORAYFIELD'
'-27.446545','153.000626','Red Hill Salvos Store','80 Glenrosa Road RED HILL'
'-27.321710','153.068436','Sandgate Salvos Store','77 Rainbow Street SANDGATE'
'-27.304022','152.989754','Strathpine Salvos Store','389 Gympie Road STRATHPINE'
'-19.270186','146.780960','Townsville Currajong Mega Salvos Store','216-230 Woolcock St CURRAJONG'
'-27.610159','153.113327','Underwood Salvos Store','3255 Logan Road UNDERWOOD'
'-27.444204','153.173737','Wynnum Salvos Store','111 Bay Terrace WYNNUM'
'-19.317604','146.727593','Townsville Kirwan Salvos Store','1 Hervey Range Road THURINGOWA'
'-38.172732','144.345463','Lifeline - Belmont','123 High Street, Belmont, Geelong'
'-38.143797','144.352419','Lifeline - Geelong West','5/2A Gordon Avenue, Geelong West'
'-38.148521','144.358855','Lifeline Op Shop \"Just for You\"','13 James Street, Geelong CBD'
'-38.171756','144.570845','Lifeline - Drysdale','Village Walk, 21 Clifton Springs Road, Drysdale'
'-38.339399','143.590391','Lifeline - Colac','29 Murray Street, Colac'
'-38.171026','144.370907','Lifeline Warehouse and Distribution Centre','97 Strong Street, Geelong South'
'-26.857578','152.957306','Lifeline - Beerwah','Shop 17, 7 Turner Street Beerwah'
'-26.740974','153.128471','Lifeline - Bokarina','394 Nicklin Way, Bokarina'
'-26.805006','153.131317','Lifeline - Caloundra','1/70 Bulcock Street, Caloundra'
'-26.527002','153.088962','Lifeline - Coolum','Coolum Village, Birtwell Street, Coolum'
'-26.417053','152.910149','Lifeline - Cooroy','22a Maple Street Cooroy'
'-26.190529','152.663895','Lifeline - Gympie','52 Mary Street, Gympie'
'-26.661622','153.033936','Lifeline - Kunda Park','608 Maroochydore Road, Kunda Park'
'-26.758577','152.851267','Lifeline - Maleny','Rainforest Plaza, Maple Street, Maleny'
'-26.660844','153.100525','Lifeline - Shop & Shed','46 Aerodrome Road, Maroochydore'
'-26.625807','152.959917','Lifeline - Nambour','Shop 13, Cnr  Short St and Lowe St, Nambour Central'
'-26.398594','153.091148','Lifeline - Noosa','10 Lanyana Way, Noosa'
'-26.615591','153.082695','Lifeline - Pacific Paradise','2/708 David Low Way, Pacific Paradise'
'-26.366408','152.855194','Lifeline - Pomona','14 Memorial Drive, Pomona'
'-27.067247','153.148900','Lifelie - Bellara (Bribie)','Shop 1, 9 Benabrow Avenue, Bellara'
'-27.157122','152.973551','Lifelie - Burpengary','Luk Plaza, Northshore Drive, Burpengary'
'-27.084682','152.952194','Lifelie - Caboolture','27 King Street, Caboolture'
'-27.093653','152.953051','Lifelie - Caboolture Retail Barn','4 Industrial Ave (off Morayfield Rd), Caboolture'
'-27.250256','152.993393','Lifelie - Kallangur','1404 Anzac Avenue, Kallangur'
'-26.953694','152.786367','Lifelie - Woodford','George Street, Woodford'
'-27.068993','153.202120','Lifelie - Woorim (Bribie)','2/18 Jacana Avenue, Woorim'
'-27.345705','152.969829','Lifeline - Albany Creek','Shop 2, 700 Albany Creek Rd Albany Creek'
'-27.509928','153.032790','Lifeline - Vintage Revival','468 Ipswich Rd Annerley'
'-27.715370','153.194763','LifeLine - Beenleigh',' Shop 2A, Village Mall, George Street, BEENLEIGH'
'-27.331727','153.029806','LifeLine - Bracken Ridge','Shop 8, Bracken Ridge Plaza,Telegraph Rd, Bracken Ridge'
'-27.317342','152.981147','LifeLine - Brendale','Unit 4/ 256 Leitchs Rd (cnr Kremzow Rd), Brendale'
'-27.660313','153.037275','LifeLine - Browns Plains','Shop 2, 28 Johnson Rd, Browns Plains'
'-27.450857','153.057892','LifeLine - Bulimba','Shop 2, 126 Oxford St, BULIMBA'
'-27.471061','153.099533','LifeLine - Cannon Hill','Shop 25 Cannon Central, 1145 Wynnum Rd, Cannon Hill'
'-27.530747','153.197508','LifeLine - Capalaba','Unit 6 Merritt Street, (Cnr Redland Bay Road), CAPALABA'
'-27.521482','153.190095','LifeLine - Capalaba Park','Shop 89 , Redland Bay Rd (cnr Mt Cotton Rd), Capalaba'
'-27.495946','153.089203','LifeLine - Carina','791 Old Cleveland Rd , Carina'
'-27.388224','153.031601','Lifeline - Chermside','779 Gympie Rd , Chermside'
'-27.467968','153.025635','Lifeline - City','Blocksidge & Ferguson Arcade , 144 Adelaide St, BRISBANE CITY'
'-27.526157','153.267456','Lifeline - Cleveland','65 Middle St , Cleveland'
'-27.410485','152.991099','Lifeline - Everton Park','Everton Plaza, 527 South Pine Rd, Everton Park'
'-27.500525','153.026404','Lifeline - Fairfield','Shop 14, Fairfield Gdns , Fairfield Rd , Fairfield'
'-27.458108','153.034909','Lifeline - Fortitude Valley','680 Ann St, Fortitude Valley'
'-27.369883','153.047432','Lifeline - Geebung','340 Newman Rd Geebung'
'-27.512409','153.053340','Lifeline - Greenslopes','Shop 34, 700 Logan Rd Greenslopes'
'-27.597381','152.974487','Lifeline - Inala','Inala Plaza, Shop  13, Inala Ave (cnr Serviceton Ave) Inala'
'-27.411857','152.962985','Lifeline - Keperra','Shop F6A Great Western Super Centre,1028 Samford Rd Keperra'
'-27.642582','153.118322','Lifeline - Kingston','Shop 37 Logan City Centre, Wembley Rd (cnr Kingston Rd) Logan Central'
'-27.226860','153.091446','Lifeline - Kippa-Ring','Unit 1, 228 Anzac Ave Kippa-Ring'
'-27.222529','153.082372','Lifeline - Kippa-Ring','Shop 28 Kippa-Ring Village, Anzac Ave Kippa-Ring '
'-27.665210','153.176163','Lifeline - Loganholme','3906 Pacific Highway Loganholme'
'-27.422206','153.033898','Lifeline - Lutwyche','Shop 11, 543 Lutwyche Rd Lutwyche'
'-27.420282','153.034197','Lifeline - Lutwyche','572B Lutwyche Rd Lutwyche'
'-27.420221','153.034239','Lifeline - Lutwyche Book Shop','576 Lutwyche Rd LUTWYCHE'
'-27.243447','153.108078','Lifeline - Margate Beach','Shop 2, 26 Baynes St Margate'
'-27.680089','153.115962','Lifeline - Marsden','Shop 17B, Marsden Park Shopping Centre, Chambers Flat Rd Marsden'
'-27.532166','153.023949','Lifeline - Moorooka	','Shop 2, 139 Beaudesert Rd Moorooka'
'-27.538976','153.080172','Lifeline - Mt Gravatt Plaza','Shop 103, Mt Gravatt Plaza, Creek Rd  Mt Gravatt'
'-27.401525','153.059975','Lifeline - Nundah	','1273 Sandgate Rd  Nundah'
'-27.318423','153.068159','Lifeline - Sandgate	','Shop 1, 97 Brighton Rd  Sandgate'
'-27.410754','153.020981','Lifeline - Stafford	','253 Stafford Rd Stafford'
'-27.391247','153.011369','Lifeline - Stafford Heights','Rode Rd (cnr Appleby Rd) Stafford Heights'
'-27.498575','153.045101','Lifeline - Stones Corner',' 28 Old Cleveland Rd, Stones Corner'
'-27.302103','152.988838','Lifeline - Strathpine','451 Gympie Rd, Strathpine'
'-27.609017','153.113785','Lifeline - Underwood','2940 Logan Rd, Underwood'
'-27.585130','153.281947','Lifeline - Victoria Point','Shop E34, Victoria Pt Shopping Centre, Cnr Cleveland-Redland Bay & Bunker Rd, VICTORIA POINT'
'-27.366453','153.061757','Lifeline - Virginia','Unit 3/1928 Sandgate Road VIRGINIA '
'-27.691983','153.135295','Lifeline - Waterford','Shop 24, Kingston Rd Waterford Plaza Shopping Centre, Waterford'
'-27.486330','153.238075','Lifeline - Wellington Point','384 Main Rd, Wellington Point'
'-27.466408','152.985153','Lifeline - West End	','148 Boundary Rd, West End'
'-27.436271','153.015381','Lifeline - Wilston','1/278 Newmarket Road, WILSTON'
'-27.488438','153.034796','Lifeline - Woolloongabba','Gibbon St, Woolloongabba'
'-27.486354','153.034806','Lifeline - Woolloongabba','779 Stanley St, Woolloongabba'
'-27.443840','153.173756','Lifeline - Wynnum','101 Bay Tce, Wynnum'
'-17.266878','145.476066','Lifeline - Atherton','Reddan Ln, Atherton'
'-16.924125','145.769377','Lifeline - Central','211 Bunda St, Cairns'
'-16.941759','145.741684','Lifeline - Earlville','471 Mulgrave Rd, EARLVILLE'
'-17.016766','145.743690','Lifeline - Edmonton','181 Bruce Hwy, Edmonton'
'-17.091572','145.786118','Lifeline - Gordonvale','52 Norman St, Gordonvale'
'-17.523320','146.032060','Lifeline - Innisfail','10 Fitzgerald Esp, Innisfail'
'-16.991251','145.422783','Lifeline - Mareeba','4 Middlemiss St, MAREEBA'
'-16.459478','145.374542','Lifeline - Mossman','Pinjarra Place,37 Mill Street,MOSSMAN'
'-16.917238','145.741937','Lifeline - Roundabout','159 Anderson St, Manunda'
'-16.931462','145.759964','Lifeline - Superstore','188 Aumuller St, Bungalow'
'-25.513002','152.045593','Lifeline - Biggenden','24 Edward St,BIGGENDEN'
'-24.857143','152.371208','Lifeline - Bundaberg','70 Princess St,Bundaberg'
'-24.857000','152.371330','Lifeline - Bundaberg','72 Princess Street,BUNDABERG'
'-25.236880','152.276566','Lifeline - Childers	','126 Churchill St,Childers'
'-25.624827','151.608337','Lifeline - Gayndah','4 Capper St,Gayndah'
'-25.624053','151.609039','Lifeline - Gayndah','11 Capper St,GAYNDAH'
'-24.991880','151.955956','Lifeline - Gin Gin','65 Mulgrave St,GIN GIN'
'-37.820950','145.119191','Alkira Op Shop','3 Thurston St, Box Hill'
'-23.524914','148.159778','Lifeline - Emerald','34-36 Egerton Street,(Cnr Anakie St),EMERALD 4720'
'-23.879770','151.273659','Lifeline - Gladstone Megastore','36 Benaraby Road,GLADSTONE'
'-23.848563','151.264312','Lifeline - Toolooa Street','109a Toolooa Street,GLADSTONE'
'-28.088784','153.451035','Lifeline - Burleigh Heads','1722 Gold Coast Hwy, Burleigh Heads'
'-28.099545','153.423988','Lifeline - Burleigh Waters','Tree Tops, 6 Classic Way, Burleigh Waters'
'-27.974331','153.376010','Lifeline - Molendinar','28 Industrial Ave, MOLENDINAR'
'-28.000967','153.337875','Lifeline - Nerang','12 New St, Nerang'
'-28.058676','153.438200','Lifeline - Nobby Beach',' 2229 Gold Coast Hwy, Nobby Beach'
'-27.891876','153.312341','Lifeline - Oxenford','Cottonwood Place, Oxenford 4210'
'-28.122075','153.472367','Lifeline - Palm Beach','11 -12 Fifth Ave, Palm Beach'
'-27.911771','153.388793','Lifeline - Runaway Bay','385 Oxley Drv, Runaway Bay'
'-27.962968','153.412262','Lifeline - Southport','14 Railway St, Southport'
'-28.171956','153.541674','Lifeline - Tweed Heads','3/ 9 Beryl St, Tweed Heads'
'-31.961463','141.461105','Lifeline Broken Hill Shop','119-127 Argent Street Broken Hill NSW 2880'
'-31.964105','141.443720','Lifeline Broken Hill Workshop','186 Mercury Street Broken Hill NSW 2880'
'-37.683729','144.920035','Broadmeadows Care Bargain Centre - Broadmeadows','24 Railway Cres, Broadmeadows VIC'
'-37.741388','144.965506','Broadmeadows Care Bargain Centre - Coburg','rear 95 Bell St, Coburg VIC'
'-37.706292','144.919370','Broadmeadows Care Bargain Centre - Glenroy','88 Wheatsheaf Road, Glenroy VIC'
'-37.788756','145.158653','Doncare Community Services - Doncaster East','Doncaster Road, Doncaster East VIC'
'-37.773880','145.114281','Doncare Community Services - Lower Templestowe','Cnr Manningham Rd and High Street, Lower Templestowe VIC'
'-37.757522','145.129902','Doncare Community Services - Templestowe','Shop 23 (Rear) Anderson Street, Templestowe VIC'
'-37.810656','145.154326','Doncare Community Services - North Blackburn','Springfield Road, North Blackburn VIC'
'-37.673254','145.151574','Epic Treasure Trove - Diamond Creek','42 Chute St, Diamond Creek VIC'
'-37.822763','145.045173','Epic Treasure Trove - Hawthorn','109 Auburn Rd, Hawthorn VIC'
'-37.741385','145.003239','Epic Treasure Trove - Preston','357 High St, Preston VIC'
'-37.716662','145.008917','Epic Treasure Trove - Reservoir','272 Broadway, Reservoir VIC'
'-37.920715','145.056723','EPIC Treasure Trove  - Bentleigh East','747 Centre Rd , Bentleigh East  VIC'
'-37.921078','145.057132','EPIC Treasure Trove  - Bentleigh','690 Centre Rd , Bentleigh  VIC'
'-37.820677','145.150906','Epilepsy Foundation of Victoria - Blackburn','82 South Pde, Blackburn VIC'
'-37.993460','145.076098','Epilepsy Foundation of Victoria - Parkdale','258 Como Pde West, Parkdale VIC'
'-37.841892','145.267041','Harrison Community Services Op Shop - Bayswater','5/22 Station Street, Bayswater VIC'
'-37.909121','145.354209','Harrison Community Services Op Shop - Belgrave','1665 Burwood Highway, Belgrave VIC'
'-37.812417','145.171923','Harrison Community Services Op Shop - Nunawading','293 Springfield Road, Nunawading VIC'
'-37.898218','145.230118','Harrison Community Services Op Shop - Scoresby','4 Darryl Street, Scoresby VIC'
'-37.836525','145.195384','Harrison Community Services Op Shop - Vermont','6 Boronia Road, Vermont VIC'
'-37.820301','145.104992','Kindilan Op Shop - Mont Albert','9 Hamilton St, Mont Albert VIC'
'-37.821297','145.025376','Kindilan Op Shop - Hawthorn','79 Burwood, Hawthorn VIC'
'-37.877055','145.058518','MECWA - Malvern East','299 Waverley Rd, Malvern East VIC'
'-37.862625','145.029068','MECWA - Malvern','136 Wattletree Rd, Malvern VIC'
'-37.855928','144.992764','MECWA - Windsor','52 Chapel St, Windsor VIC'
'-37.799887','145.049809','Mental Illness Fellowship of Victoria - East Kew','602-604 High St, East Kew VIC'
'-37.766523','144.999498','Mental Illness Fellowship of Victoria - Northcote','454 High Street, Northcote VIC'
'-38.139782','144.348273','MS Society of Victoria - Geelong','131 Pakington Street, Geelong VIC'
'-37.893403','145.077194','Oakleigh Centre Op Shop - Hughesdale','62 Poath Rd, Hughesdale VIC'
'-37.909786','145.104029','Oakleigh Centre Op Shop - Huntingdale','290b Huntingdale Rd, Huntingdale VIC'
'-38.031037','145.257408','Oz Child - Hampton Park','2/90 Somerville Rd, Hampton Park VIC'
'-37.949081','145.044700','Oz Child - Highett','356 Highett Rd, Highett VIC'
'-37.918576','145.040796','Red Cross - Bentleigh','455 Centre Rd, Bentleigh VIC'
'-37.888652','145.057372','Red Cross - Carnegie','134 Koornang Rd, Carnegie VIC'
'-37.796596','145.281266','Red Cross - Croydon','114 Main St, Croydon VIC'
'-37.987575','145.216739','Red Cross - Dandenong','2/48 McCrae St, Dandenong VIC'
'-37.835959','145.166468','Red Cross - Forest Hill','24/65 Mahoneys Rd, Forest Hill VIC'
'-38.143777','145.122211','Red Cross - Frankston','13b Thompson St, Frankston VIC'
'-38.151960','144.363972','Red Cross - Geelong','64 Bellerine St, Geelong VIC'
'-37.899014','145.090117','Red Cross - Oakleigh','8 Eaton Street, Oakleigh VIC'
'-37.954208','145.151611','Red Cross - Springvale','7/308 Springvale Rd, Springvale VIC'
'-37.581436','144.729500','Red Cross - Sunbury','80 O\'Shanassy St, Sunbury VIC'
'-37.709693','145.082690','Red Cross - Watsonia','75 Watsonia Rd, Watsonia VIC'
'-37.901890','144.660763','Red Cross - Werribee','95 Watton St, Werribee VIC'
'-37.864700','144.986296','Sacred Heart Mission - East St Kilda','Inkerman Street, East St Kilda VIC'
'-37.854949','144.992995','Sacred Heart Mission - Windsor','86-88 Chapel Street, Windsor VIC'
'-37.810518','145.269571','St John of God Accord - Croydon South','cnr Eastfield & Bayswater Rd, Croydon South VIC'
'-37.689891','145.114674','St John of God Accord - Greensborough','108-130 Diamond Creek Rd, Greensborough VIC'
'-37.781133','145.427034','St John of God Accord - Wandin','6 Union Road, Wandin VIC'
'-37.771606','144.913521','St Vincent de Paul - Ascot Vale','155 Maribyrnong Rd, Ascot Vale VIC'
'-37.863774','145.081204','St Vincent de Paul - Ashburton','252 High St, Ashburton VIC'
'-37.842137','145.264986','St Vincent de Paul - Bayswater','700 Mountain Hwy, Bayswater VIC'
'-37.710152','145.117504','St Vincent de Paul - Briar Hill','23 Sherbourne Rd, Briar Hill VIC'
'-37.776481','144.960354','St Vincent de Paul - Brunswick','53 Sydney Rd, Brunswick VIC'
'-37.900781','145.124507','St Vincent de Paul - Clayton','2/370 Clayton Rd, Clayton VIC'
'-37.748283','144.965592','St Vincent de Paul - Coburg','260 Sydney Rd, Coburg VIC'
'-37.798223','144.978927','St Vincent de Paul - Collingwood','121-123 Johnston St, Collingwood VIC'
'-38.101393','145.282699','St Vincent de Paul - Cranbourne','4/218 High St, Cranbourne VIC'
'-37.794731','145.282408','St Vincent de Paul - Croydon','38-42 Main St, Croydon VIC'
'-38.037936','145.107898','St Vincent de Paul - Edithvale','254 Nepean Hwy, Edithvale VIC'
'-37.884131','145.296793','St Vincent de Paul - Ferntree Gully','32 Forest Rd, Ferntree Gully VIC'
'-38.141858','145.125333','St Vincent de Paul - Frankston','25 Ross Smith Ave, Frankston VIC'
'-38.164975','144.364713','St Vincent de Paul - Geelong','162 Fyans Street, Geelong VIC'
'-37.703989','144.915899','St Vincent de Paul - Glenroy','824a Pascoe Vale Rd, Glenroy VIC'
'-37.932435','145.003223','St Vincent de Paul - Hampton','501 Hampton St, Hampton VIC'
'-37.828578','145.043679','St Vincent de Paul - Hawthorn','254 Auburn Rd, Hawthorn VIC'
'-37.749495','145.054957','St Vincent de Paul - Heidelberg Heights','24 St Hellier St, Heidelberg Heights VIC'
'-37.797110','145.055219','St Vincent de Paul - Kew East','735 High, Kew East VIC'
'-37.674430','145.016839','St Vincent de Paul - Lalor','1 May Rd, Lalor VIC'
'-37.757211','145.353620','St Vincent de Paul - Lilydale','6a Castella St, Lilydale VIC'
'-37.865214','145.027648','St Vincent de Paul - Malvern','29-31 Glenferrie Rd, Malvern VIC'
'-37.682203','144.583705','St Vincent de Paul - Melton','51 Unitt St, Melton VIC'
'-37.815769','145.195286','St Vincent de Paul - Mitcham','545 Whitehorse Rd, Mitcham VIC'
'-37.820572','145.105309','St Vincent de Paul - Mont Albert','24 Hamilton St, Mont Albert VIC'
'-38.221573','145.040246','St Vincent de Paul - Mornington','184 Main St, Mornington VIC'
'-37.891172','145.143083','St Vincent de Paul - Mount Waverley','1/33-39 Centreway St, Mount Waverley VIC'
'-37.843040','144.882612','St Vincent de Paul - Newport','3 Mason St, Newport VIC'
'-37.896070','145.087078','St Vincent de Paul - Oakleigh','20 Crewe Rd, Oakleigh VIC'
'-37.903741','145.040154','St Vincent de Paul - Ormond','491 North Rd, Ormond VIC'
'-38.076430','145.480767','St Vincent de Paul - Pakenham','2/70 Main St, Pakenham VIC'
'-37.734544','145.013851','St Vincent de Paul - Preston','596- 598 Plenty Rd, Preston VIC'
'-37.817220','145.223142','St Vincent de Paul - Ringwood','2/82 Maroondah Hwy, Ringwood VIC'
'-38.107137','145.148107','St Vincent de Paul - Seaford','154 Austin Rd, Seaford VIC'
'-37.942334','145.154336','St Vincent de Paul - Springvale','119-123 Springvale Rd, Springvale VIC'
'-37.744192','144.797720','St Vincent de Paul - St Albans','71 Main Rd West, St Albans VIC'
'-37.583009','144.728365','St Vincent de Paul - Sunbury','156 O\'Shanassy St, Sunbury VIC'
'-37.787243','144.833322','St Vincent de Paul - Sunshine','56 Station Pl, Sunshine VIC'
'-37.901707','144.661087','St Vincent de Paul - Werribee','85 Watton St, Werribee VIC'
'-37.869617','144.831275','Salvation Army - Altona','108 Queen St, Altona VIC'
'-37.841202','145.263955','Salvation Army - Bayswater','683 Mountain Hwy, Bayswater VIC'
'-38.046568','145.368580','Salvation Army - Beaconsfield','Shop 2/40 Old Princes Hwy, Beaconsfield VIC'
'-37.859143','145.286015','Salvation Army - Boronia','274 Dorset Rd, Boronia VIC'
'-37.818747','145.123461','Salvation Army - Box Hill','603 Station St, Box Hill VIC'
'-37.779595','144.853620','Salvation Army - Braybrook','296 Ballarat Rd, Braybrook VIC'
'-37.759883','144.963557','Salvation Army - Brunswick','740 Sydney Rd, Brunswick VIC'
'-37.646642','144.973682','Salvation Army - Campbellfield','1/850 Cooper St, Campbellfield VIC'
'-37.887161','145.057639','Salvation Army - Carnegie','80 Koornang Rd, Carnegie VIC'
'-37.963495','145.055732','Salvation Army - Cheltenham','1216 Nepean Hwy, Cheltenham VIC'
'-37.925292','145.119903','Salvation Army - Clayton','286a Clayton Rd, Clayton VIC'
'-37.741574','144.966329','Salvation Army - Coburg','489 Sydney Rd, Coburg VIC'
'-37.596209','144.917185','Salvation Army - Craigieburn','Craigieburn Rd West, Craigieburn VIC'
'-37.796392','145.281341','Salvation Army - Croydon','104 Main St, Croydon VIC'
'-37.989324','145.215309','Salvation Army - Dandenong','17 Pultney St, Dandenong VIC'
'-37.788024','145.150199','Salvation Army - Doncaster East','916 Doncaster Rd, Doncaster East VIC'
'-37.995261','145.244203','Salvation Army - Doveton','1a Frawley Rd, Doveton VIC'
'-37.699150','144.959289','Salvation Army - Fawkner','1323 Sydney Rd, Fawkner VIC'
'-37.883761','145.268691','Salvation Army - Ferntree Gully','shop 3, 1841 Ferntree Gully Road, Ferntree Gully VIC'
'-37.788204','144.931803','Salvation Army - Flemington','264 Racecourse Rd, Flemington VIC'
'-37.799539','144.897596','Salvation Army - Footscray','199 Barkly St, Footscray VIC'
'-38.143510','145.122152','Salvation Army - Frankston','17 Thompson St, Frankston VIC'
'-38.149219','144.358564','Salvation Army - Geelong','128 Ryrie St, Geelong VIC'
'-37.879098','145.165614','Salvation Army - Glen Waverley','253 Springvale Rd, Glen Waverley VIC'
